q;u;t;TC_equt;TC_fqut;G_equt;G_fqut;F_equ;F_fqu;W_qu
3;15;3;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;4;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;5;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;6;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;7;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;8;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;9;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;10;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;11;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;12;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;13;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;14;1000000;1000000;0.3;0.3;0.001;0.001;119
3;16;1;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;2;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;3;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;4;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;5;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;6;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;7;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;8;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;9;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;10;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;11;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;12;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;13;1000000;1000000;0.3;0.3;0.001;0.001;213
3;16;14;1000000;1000000;0.3;0.3;0.001;0.001;213
3;17;1;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;2;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;3;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;4;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;5;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;6;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;7;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;8;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;9;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;10;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;11;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;12;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;13;1000000;1000000;0.3;0.3;0.001;0.001;253
3;17;14;1000000;1000000;0.3;0.3;0.001;0.001;253
3;18;1;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;2;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;3;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;4;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;5;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;6;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;7;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;8;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;9;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;10;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;11;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;12;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;13;1000000;1000000;0.3;0.3;0.001;0.001;209
3;18;14;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;1;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;2;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;3;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;4;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;5;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;6;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;7;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;8;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;9;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;10;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;11;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;12;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;13;1000000;1000000;0.3;0.3;0.001;0.001;209
3;19;14;1000000;1000000;0.3;0.3;0.001;0.001;209
3;20;1;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;2;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;3;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;4;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;5;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;6;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;7;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;8;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;9;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;10;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;11;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;12;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;13;1000000;1000000;0.3;0.3;0.001;0.001;192
3;20;14;1000000;1000000;0.3;0.3;0.001;0.001;192
3;21;1;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;2;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;3;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;4;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;5;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;6;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;7;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;8;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;9;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;10;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;11;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;12;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;13;1000000;1000000;0.3;0.3;0.001;0.001;300
3;21;14;1000000;1000000;0.3;0.3;0.001;0.001;300
3;22;1;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;2;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;3;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;4;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;5;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;6;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;7;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;8;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;9;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;10;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;11;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;12;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;13;1000000;1000000;0.3;0.3;0.001;0.001;246
3;22;14;1000000;1000000;0.3;0.3;0.001;0.001;246
3;23;1;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;2;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;3;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;4;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;5;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;6;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;7;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;8;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;9;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;10;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;11;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;12;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;13;1000000;1000000;0.3;0.3;0.001;0.001;317
3;23;14;1000000;1000000;0.3;0.3;0.001;0.001;317
3;24;1;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;2;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;3;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;4;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;5;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;6;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;7;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;8;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;9;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;10;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;11;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;12;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;13;1000000;1000000;0.3;0.3;0.001;0.001;174
3;24;14;1000000;1000000;0.3;0.3;0.001;0.001;172
4;1;1;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;2;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;3;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;4;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;5;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;6;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;7;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;8;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;9;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;10;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;11;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;12;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;13;1000000;1000000;0.3;0.3;0.001;0.001;278
4;1;14;1000000;1000000;0.3;0.3;0.001;0.001;278
4;2;1;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;2;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;3;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;4;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;5;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;6;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;7;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;8;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;9;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;10;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;11;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;12;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;13;1000000;1000000;0.3;0.3;0.001;0.001;273
4;2;14;1000000;1000000;0.3;0.3;0.001;0.001;273
4;3;1;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;2;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;3;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;4;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;5;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;6;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;7;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;8;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;9;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;10;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;11;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;12;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;13;1000000;1000000;0.3;0.3;0.001;0.001;219
4;3;14;1000000;1000000;0.3;0.3;0.001;0.001;219
4;4;1;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;2;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;3;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;4;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;5;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;6;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;7;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;8;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;9;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;10;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;11;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;12;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;13;1000000;1000000;0.3;0.3;0.001;0.001;199
4;4;14;1000000;1000000;0.3;0.3;0.001;0.001;199
4;5;1;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;2;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;3;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;4;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;5;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;6;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;7;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;8;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;9;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;10;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;11;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;12;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;13;1000000;1000000;0.3;0.3;0.001;0.001;290
4;5;14;1000000;1000000;0.3;0.3;0.001;0.001;290
4;6;1;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;2;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;3;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;4;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;5;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;6;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;7;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;8;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;9;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;10;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;11;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;12;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;13;1000000;1000000;0.3;0.3;0.001;0.001;607
4;6;14;1000000;1000000;0.3;0.3;0.001;0.001;607
4;7;1;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;2;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;3;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;4;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;5;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;6;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;7;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;8;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;9;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;10;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;11;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;12;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;13;1000000;1000000;0.3;0.3;0.001;0.001;156
4;7;14;1000000;1000000;0.3;0.3;0.001;0.001;156
4;8;1;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;2;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;3;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;4;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;5;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;6;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;7;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;8;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;9;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;10;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;11;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;12;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;13;1000000;1000000;0.3;0.3;0.001;0.001;274
4;8;14;1000000;1000000;0.3;0.3;0.001;0.001;274
4;9;1;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;2;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;3;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;4;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;5;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;6;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;7;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;8;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;9;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;10;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;11;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;12;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;13;1000000;1000000;0.3;0.3;0.001;0.001;209
4;9;14;1000000;1000000;0.3;0.3;0.001;0.001;209
4;10;1;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;2;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;3;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;4;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;5;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;6;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;7;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;8;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;9;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;10;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;11;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;12;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;13;1000000;1000000;0.3;0.3;0.001;0.001;192
4;10;14;1000000;1000000;0.3;0.3;0.001;0.001;192
4;11;1;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;2;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;3;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;4;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;5;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;6;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;7;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;8;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;9;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;10;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;11;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;12;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;13;1000000;1000000;0.3;0.3;0.001;0.001;300
4;11;14;1000000;1000000;0.3;0.3;0.001;0.001;300
4;12;1;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;2;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;3;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;4;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;5;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;6;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;7;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;8;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;9;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;10;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;11;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;12;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;13;1000000;1000000;0.3;0.3;0.001;0.001;246
4;12;14;1000000;1000000;0.3;0.3;0.001;0.001;246
4;13;1;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;2;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;3;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;4;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;5;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;6;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;7;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;8;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;9;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;10;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;11;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;12;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;13;1000000;1000000;0.3;0.3;0.001;0.001;317
4;13;14;1000000;1000000;0.3;0.3;0.001;0.001;317
4;14;1;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;2;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;3;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;4;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;5;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;6;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;7;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;8;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;9;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;10;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;11;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;12;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;13;1000000;1000000;0.3;0.3;0.001;0.001;174
4;14;14;1000000;1000000;0.3;0.3;0.001;0.001;174
4;15;1;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;2;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;3;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;4;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;5;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;6;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;7;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;8;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;9;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;10;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;11;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;12;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;13;1000000;1000000;0.3;0.3;0.001;0.001;119
4;15;14;1000000;1000000;0.3;0.3;0.001;0.001;119
4;16;1;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;2;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;3;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;4;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;5;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;6;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;7;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;8;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;9;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;10;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;11;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;12;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;13;1000000;1000000;0.3;0.3;0.001;0.001;213
4;16;14;1000000;1000000;0.3;0.3;0.001;0.001;213
4;17;1;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;2;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;3;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;4;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;5;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;6;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;7;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;8;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;9;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;10;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;11;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;12;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;13;1000000;1000000;0.3;0.3;0.001;0.001;253
4;17;14;1000000;1000000;0.3;0.3;0.001;0.001;253
4;18;1;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;2;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;3;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;4;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;5;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;6;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;7;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;8;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;9;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;10;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;11;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;12;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;13;1000000;1000000;0.3;0.3;0.001;0.001;209
4;18;14;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;1;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;2;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;3;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;4;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;5;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;6;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;7;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;8;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;9;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;10;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;11;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;12;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;13;1000000;1000000;0.3;0.3;0.001;0.001;209
4;19;14;1000000;1000000;0.3;0.3;0.001;0.001;209
4;20;1;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;2;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;3;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;4;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;5;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;6;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;7;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;8;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;9;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;10;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;11;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;12;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;13;1000000;1000000;0.3;0.3;0.001;0.001;192
4;20;14;1000000;1000000;0.3;0.3;0.001;0.001;192
4;21;1;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;2;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;3;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;4;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;5;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;6;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;7;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;8;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;9;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;10;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;11;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;12;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;13;1000000;1000000;0.3;0.3;0.001;0.001;300
4;21;14;1000000;1000000;0.3;0.3;0.001;0.001;300
4;22;1;1000000;1000000;0.3;0.3;0.001;0.001;246
4;22;2;1000000;1000000;0.3;0.3;0.001;0.001;246
4;22;3;1000000;1000000;0.3;0.3;0.001;0.001;246
4;22;4;1000000;1000000;0.3;0.3;0.001;0.001;246
